"1212 S Flower St, Los Angeles, CA, 90015","-118.265588780461,34.041274563935"
"1700 W Higgins Rd, Des Plaines, IL, 60018","-87.881124500237,41.997487126312"
"3027 Townsgate Rd, Westlake Village, CA, 91361","-118.820548004273,34.151013879205"
"5100 River Rd, Schiller Park, IL, 60176","-87.862012211093,41.971713821754"
"8407 Fallbrook Ave, West Hills, CA, 91304","-118.623562528758,34.222972467678"
"625 W Adams St, Chicago, IL, 60661","-87.642794837698,41.879214168734"
"444 E Huntington Dr, Arcadia, CA, 91006","-118.024828682452,34.140073775849"
"1000 Burr Ridge Pky, Burr Ridge, IL, 60527","-87.911201444376,41.752602714873"
"825 Colorado Blvd, Los Angeles, CA, 90041","-118.184421642339,34.140087156583"
"100 Innovative Way, Nashua, NH, 3062",
"1 Kendall Sq, Cambridge, MA, 2139",
"675 Massachusetts Ave, Cambridge, MA, 2139","-71.104137387393,42.365734656713"
"1320 Centre St, Newton, MA, 2459","-71.196748345711,42.327597962476"
"1340 Centre St, Newton, MA, 2459","-71.196814546938,42.327519724658"
"184 High St, Boston, MA, 2110","-71.052344030179,42.356604548972"
"250-260 Summer St, Boston, MA, 2210","-71.051023747961,42.350656086144"
"29 Crafts St, Newton, MA, 2458","-71.200222124193,42.354684024231"
"105 W Adams St, Chicago, IL, 60603","-87.631003553079,41.879355850538"
"5999-6057 Savoy Dr, Houston, TX, 77036","-95.505683606989,29.716610816731"
"40 Industrial Park Rd, Plymouth, MA, 2360","-70.700545198642,41.960335316668"
"104 S Michigan Ave, Chicago, IL, 60603","-87.62450770567,41.879996588491"
"800 Wilcrest Dr, Houston, TX, 77042","-95.576092574742,29.756564487517"
"6 Pleasant St, Malden, MA, 2148","-71.067524568772,42.426332991938"
"200 S Michigan Ave, Chicago, IL, 60604",
"3400 Bissonnet St, Houston, TX, 77005","-95.43017453992,29.725358702397"
"225 N Michigan Ave, Chicago, IL, 60601","-87.624445514785,41.886046102646"
"5050 Westheimer Rd, Houston, TX, 77056","-95.462805556926,29.740873636255"
"520 W Erie St, Chicago, IL, 60654","-87.641674177394,41.893951440027"
"250 S Wacker Dr, Chicago, IL, 60606",
"10351 Santa Monica Blvd, Los Angeles, CA, 90025","-118.422985182412,34.058459517776"
"322-340 S Green St, Chicago, IL, 60607","-87.648469411352,41.877398163519"
"3950 Paramount Blvd, Lakewood, CA, 90712","-118.159894204909,33.828209392032"
"2700 E Foothill Blvd, Pasadena, CA, 91107","-118.095096022437,34.149822461549"
"1701 S 1st Ave, Maywood, IL, 60153","-87.833785637706,41.875811261709"
"1025 W 190th St, Gardena, CA, 90248","-118.292537598249,33.858385837831"
"1480 Renaissance Dr, Park Ridge, IL, 60068","-87.864607738452,42.032668927629"
"1000 S Fremont Ave, Alhambra, CA, 91803","-118.151824688622,34.083999393677"
"2580 Foxfield Rd, St Charles, IL, 60174","-88.281328762194,41.923219888764"
"299 W Hillcrest Dr, Thousand Oaks, CA, 91360","-118.88494384854,34.184236431657"
"1901 Butterfield Rd, Downers Grove, IL, 60515","-88.026921244374,41.833155356257"
"15643 Sherman Way, Van Nuys, CA, 91406","-118.474231698049,34.201353504841"
"1460 Renaissance Dr, Park Ridge, IL, 60068","-87.865304210001,42.032463834698"
"2790 Skypark Dr, Torrance, CA, 90505","-118.335659392497,33.804538579874"
"500 Boylston St, Boston, MA, 2116","-71.073877160535,42.350978330958"
"225 Water St, Plymouth, MA, 2360","-70.670815606924,41.964919754522"
"303 Wyman St, Waltham, MA, 2451","-71.257042389899,42.406034525594"
"300 Massachusetts Ave, Boston, MA, 2115",
"260 Charles St, Waltham, MA, 2453","-71.248788219426,42.372809973507"
"15 Constitution Dr, Bedford, NH, 3110","-71.504640097222,42.955727321833"
"40 Broad St, Boston, MA, 2109","-71.054074094524,42.358299070268"
"160 Federal St, Boston, MA, 2110","-71.05614821863,42.353975418349"
"10 Langley Rd, Newton, MA, 2459","-71.193802570268,42.331046912166"
"555 Skokie Blvd, Northbrook, IL, 60062","-87.793772788761,42.141320329942"
"11990 San Vicente Blvd, Los Angeles, CA, 90049","-118.472687923012,34.052022845025"
"70-72 Washington St, Salem, MA, 1970","-70.895870648573,42.522172966538"
"4709-4711 Golf Rd, Skokie, IL, 60076","-87.74361822668,42.055203181252"
"23901 Calabasas Rd, Calabasas, CA, 91302","-118.663777498797,34.149349923925"
"6321-6325 N Avondale Ave, Chicago, IL, 60631","-87.809840190437,41.99688351203"
"5950 Canoga Ave, Woodland Hills, CA, 91367","-118.597290280877,34.178257066884"
"1400 S Wolf Rd, Wheeling, IL, 60090","-87.907730295559,42.10929789912"
"3011 Townsgate Rd, Westlake Village, CA, 91361","-118.820805844513,34.151140797891"
"1101 Skokie Blvd, Northbrook, IL, 60062","-87.790416449917,42.136144733225"
"6330 San Vicente Blvd, Los Angeles, CA, 90048","-118.36774977022,34.061119221208"
"2200 Cabot Dr, Lisle, IL, 60532","-88.098713542932,41.809525091339"
"2725 Thatcher Ave, River Grove, IL, 60171","-87.83570748695,41.929136015253"
"31355 Oak Crest Dr, Westlake Village, CA, 91361","-118.802004367138,34.143719062908"
"1100 E Woodfield Rd, Schaumburg, IL, 60173","-88.0558247982,42.04311225313"
"3151 Cahuenga Blvd W, Los Angeles, CA, 90068","-118.34641174966,34.12758029496"
"7100 Hayvenhurst Ave, Van Nuys, CA, 91406","-118.492334095898,34.211307588155"
"1612 W Olive Ave, Burbank, CA, 91506","-118.322278274231,34.167985611735"
"5000 N Parkway Calabasas, Calabasas, CA, 91302","-118.654440732239,34.154898958772"
"1580 N Northwest Hwy, Park Ridge, IL, 60068","-87.863839942082,42.033745552874"
"701 N Brand Blvd, Glendale, CA, 91203","-118.255206417345,34.156825116051"
"11900 W Olympic Blvd, Los Angeles, CA, 90064","-118.450907666012,34.032821512557"
"1804 Centre Point Cir, Naperville, IL, 60563","-88.135738856196,41.803577675493"
"888 N Douglas St, El Segundo, CA, 90245","-118.383081145187,33.930301078699"
"3339 Exposition Pl, Los Angeles, CA, 90018","-118.332209400017,34.021451448119"
"1950 Innovation Way, Libertyville, IL, 60048",
"340 N Westlake Blvd, Westlake Village, CA, 91362","-118.822621532846,34.163774057999"
"27433 Tourney Rd, Valencia, CA, 91355","-118.579677695032,34.422171019676"
"3100 Sanders Rd, Northbrook, IL, 60062","-87.874642009037,42.09731507052"
"5015 Eagle Rock Blvd, Los Angeles, CA, 90041","-118.214691409539,34.137459308493"
"63 Great Rd, Maynard, MA, 1754","-71.466555403747,42.428015737765"
"125 High St, Boston, MA, 2110","-71.053874896473,42.355260189235"
"1 Cabot Rd, Medford, MA, 2155","-71.086495333859,42.408897773311"
"1 Charles Park, Cambridge, MA, 2142","-71.080105241445,42.367611474103"
"1 Liberty Sq, Boston, MA, 2109","-71.053566041171,42.329208647152"
"1 Washington St, Boston, MA, 2108",
"800 Boylston St, Boston, MA, 2199","-71.082251326068,42.348716601751"
"50 Braintree Hill Office Park, Braintree, MA, 2184","-71.027097396137,42.226316249537"
"352 Turnpike Rd, Southborough, MA, 1772",
"289 Great Rd, Acton, MA, 1720","-71.41641665421,42.495073247831"
"3805 E Main St, St Charles, IL, 60174","-88.26757044668,41.921147825059"
"412 W Broadway, Glendale, CA, 91204","-118.261763474462,34.146772044667"
"280 Shuman Blvd, Naperville, IL, 60563","-88.152908473679,41.803690779036"
"10780 Santa Monica Blvd, Los Angeles, CA, 90025","-118.43436858861,34.050174587886"
"9377 W Higgins Rd, Rosemont, IL, 60018","-87.858997978953,41.990536846109"
"385 E Colorado Blvd, Pasadena, CA, 91101","-118.142365224477,34.145893809897"
"137 N Oak Park Ave, Oak Park, IL, 60301","-87.794576376585,41.888043016477"
"1640 S Sepulveda Blvd, Los Angeles, CA, 90025","-118.44497938582,34.048550240633"
"4 Westbrook Corporate Ctr, Westchester, IL, 60154",
"7250 N Cicero Ave, Lincolnwood, IL, 60712","-87.747993414093,42.012928570343"
"425 Madison Ave, New York, NY, 10017","-73.976134353972,40.75698893341"
"850-868 Technology Way, Libertyville, IL, 60048","-87.997231604274,42.292708312034"
"527 Madison Ave, New York, NY, 10022","-73.97382258522,40.760167969316"
"3530 Wilshire Blvd, Los Angeles, CA, 90010","-118.301744633609,34.061679850547"
"63 Madison Ave, New York, NY, 10016","-73.986116296077,40.74330980005"
"4300 Long Beach Blvd, Long Beach, CA, 90807","-118.190295797064,33.837330821161"
"701 Lee St, Des Plaines, IL, 60016","-87.888844249555,42.040020158625"
"11 Madison Ave, New York, NY, 10010","-73.987423772383,40.741545760035"
"1437 7th St, Santa Monica, CA, 90401","-118.491666583973,34.018257443395"
"2929 N Central Expy, Richardson, TX, 75080","-96.709822270484,32.99635683644"
"575 Lexington Ave, New York, NY, 10022","-73.971804912322,40.757144536372"
"35 N Lake Ave, Pasadena, CA, 91101","-118.132436325435,34.14717023444"
"4851 Lyndon B Johnson Fwy, Dallas, TX, 75244","-96.823488237217,32.926609670848"
"135 W 36th St, New York, NY, 10018","-73.988339466765,40.751774091704"
"680 E Colorado Blvd, Pasadena, CA, 91101","-118.136426630405,34.145814270708"
"970 N Oak Lawn Ave, Elmhurst, IL, 60126","-87.956440659107,41.929527004763"
"420 Fifth Ave, New York, NY, 10018","-73.983204824751,40.750422671238"
"5150 E Pacific Coast Hwy, Long Beach, CA, 90804","-118.133397436278,33.783180575028"
"1920 McKinney Ave, Dallas, TX, 75201","-96.803864379883,32.789649982622"
"450 Park Ave, New York, NY, 10022","-73.970929721944,40.761485690963"
"10 Post Office Sq, Boston, MA, 2109","-71.055803105925,42.357041099109"
"977-1001 Elm St, Manchester, NH, 3101","-71.46301690655,42.992460220655"
"20 Trafalgar Sq, Nashua, NH, 3063","-71.507027171377,42.78674174613"
"76-80 Merrimack St, Haverhill, MA, 1830","-71.078175569565,42.774635801346"
"581 Boylston St, Boston, MA, 2116","-71.076791728465,42.350301224057"
"3 Riverside Dr, Andover, MA, 1810","-71.192541192652,42.691201472074"
"27-43 Wormwood St, Boston, MA, 2210","-71.049996706892,42.347236723108"
"222 Berkeley St, Boston, MA, 2116","-71.073040221617,42.351023974234"
"190 N Main St, Natick, MA, 1760","-71.359458463744,42.298625511007"
"266 Second Ave, Waltham, MA, 2451","-71.263867211387,42.396930213496"
"225 W Broadway, Glendale, CA, 91204","-118.256741219784,34.146648058226"
"300 Park Blvd, Itasca, IL, 60143","-88.020366358972,41.990986272809"
"168 Centre St, New York, NY, 10013","-73.99977678875,40.7181308009"
"444 S Flower St, Los Angeles, CA, 90071","-118.255337136044,34.052271348162"
"603 Diehl Rd, Naperville, IL, 60563","-88.14040658199,41.802997902276"
"20101 Hamilton Ave, Torrance, CA, 90502","-118.286092625796,33.848554968674"
"1920 Innovation Way, Libertyville, IL, 60048",
"389 Fifth Ave, New York, NY, 10016","-73.983518490285,40.749746717879"
"655 N Central Ave, Glendale, CA, 91203","-118.258006548425,34.155319020263"
"2777 Finley Rd, Downers Grove, IL, 60515","-88.025854579096,41.838333735045"
"740 Broadway, New York, NY, 10003","-73.992987141697,40.729798330941"
"6400 Laurel Canyon Blvd, North Hollywood, CA, 91606","-118.396376512489,34.186732433596"
"2601 Ocean Park Blvd, Santa Monica, CA, 90405","-118.458448202384,34.017367692393"
"13154 Coit Rd, Dallas, TX, 75240","-96.768889608622,32.927636036145"
"555 W 25th St, New York, NY, 10001","-74.004755132131,40.749683509489"
"600 Six Flags Dr, Arlington, TX, 76011","-97.068793758118,32.748043187805"
"500 Wilson Pike Cir, Brentwood, TN, 37027","-86.788241595772,36.021206668124"
"21250 Hawthorne Blvd, Torrance, CA, 90503","-118.353279876494,33.836727830303"
"14683 Midway Rd, Addison, TX, 75001","-96.839061730966,32.946992163115"
"32 E 31st St, New York, NY, 10016","-73.984316312023,40.745784796288"
"710-714 W Olympic Blvd, Los Angeles, CA, 90015","-118.263020315316,34.044448386544"
"16610 N Dallas Pky, Dallas, TX, 75248","-96.823364260883,32.975687980652"
"4 Park Ave, New York, NY, 10016","-73.981868607966,40.746497548389"
"26650 The Old Rd, Valencia, CA, 91381","-118.579700655464,34.40785320878"
"17300 Preston Rd, Dallas, TX, 75252","-96.801554443802,32.990119699407"
"215 Centerview Dr, Brentwood, TN, 37027","-86.787153471073,36.030700494416"
"25115 Avenue Stanford, Valencia, CA, 91355","-118.576233904456,34.435994091904"
"6175 W Main St, Frisco, TX, 75034","-96.832802832661,33.152875197831"
"501 Corporate Centre Dr, Franklin, TN, 37067","-86.808631870099,35.948644325218"
"4525 Wilshire Blvd, Los Angeles, CA, 90010","-118.329214516394,34.061995513727"
"2711 N Haskell Ave, Dallas, TX, 75204","-96.791051269494,32.805704676641"
"5544-5556 Franklin Pike, Brentwood, TN, 37027","-86.779775147608,36.043671107005"
"1055 Wilshire Blvd, Los Angeles, CA, 90017","-118.262961359513,34.052234151461"
"1717 Main St, Dallas, TX, 75201","-96.796954113887,32.781173407187"
"810 Royal Pky, Nashville, TN, 37214","-86.662629765164,36.145454091848"
"275 Second Ave, Waltham, MA, 2451","-71.264797830041,42.393474346416"
"199 Church St, New York, NY, 10007","-74.006648911747,40.716453079372"
"221-257 Crescent St, Waltham, MA, 2453",
"1 Lincoln St, Boston, MA, 2111","-71.057917028305,42.353294127204"
"1 Technology Park Dr, Westford, MA, 1886","-71.418359449814,42.572707559937"
"10 Kearney Rd, Needham, MA, 2494","-71.227525715072,42.306143617411"
"10 Tara Blvd, Nashua, NH, 3062","-71.456350419066,42.708665734981"
"1000 Winter St, Waltham, MA, 2451",
"101 Federal St, Boston, MA, 2110","-71.056421106553,42.354985410831"
"105 Broadway, Cambridge, MA, 2142","-71.091318936826,42.365537931446"
"111 S Bedford St, Burlington, MA, 1803","-71.191458816295,42.481893072981"
"2834 Colorado Ave, Santa Monica, CA, 90404","-118.468535732268,34.032612757774"
"211 N Ervay St, Dallas, TX, 75201","-96.797456963883,32.782024897741"
"17890 Castleton St, City of Industry, CA, 91748","-117.913442659484,33.992582092497"
"18321 Ventura Blvd, Tarzana, CA, 91356","-118.531600581424,34.167063338383"
"524 E Lamar Blvd, Arlington, TX, 76011",
"1 Battery Park Plz, New York, NY, 10004","-74.014287769159,40.704633771702"
"5155 W Rosecrans Ave, Hawthorne, CA, 90250","-118.3683318608,33.901931112555"
"8131 Lyndon B Johnson Fwy, Dallas, TX, 75251","-96.765538154483,32.92507100227"
"2-6 Harrison St, New York, NY, 10013","-74.009526105309,40.718769363811"
"443 S Raymond Ave, Pasadena, CA, 91105","-118.148878803675,34.138167969385"
"5201 Tennyson Pky, Plano, TX, 75024","-96.80406621127,33.065733067687"
"21 Main St, Hackensack, NJ, 7601","-74.044433286021,40.879097027065"
"3750 Schaufele Ave, Long Beach, CA, 90808","-118.147922876241,33.826874560982"
"950 W Bethany Dr, Allen, TX, 75013","-96.68447101475,33.091067379029"
"163 Madison Ave, Morristown, NJ, 7960",
"5220 Pacific Concourse Dr, Los Angeles, CA, 90045",
"12720 Hillcrest Rd, Dallas, TX, 75230","-96.786147509638,32.921289925955"
"8 Sylvan Way, Parsippany, NJ, 7054","-74.452246782767,40.847808053859"
"5055 Wilshire Blvd, Los Angeles, CA, 90036","-118.340687957489,34.06221744409"
"5700 W Plano Pky, Plano, TX, 75093","-96.815995448322,33.016402483212"
"300 Carnegie Center Dr, Princeton, NJ, 8540","-74.653477900802,40.317048872688"
"7966 Beverly Blvd, Los Angeles, CA, 90048","-118.363007645641,34.076040661637"
"2501 Parkview Dr, Fort Worth, TX, 76102","-97.355458762757,32.739517880796"
"721 Rt 202/206 S, Bridgewater, NJ, 8807","-74.661027680743,40.574408814332"
"5990 Sepulveda Blvd, Sherman Oaks, CA, 91411","-118.466103763656,34.179176262787"
"14110 N Dallas Pky, Dallas, TX, 75254","-96.821697146998,32.938779760561"
"201 W Passaic St, Rochelle Park, NJ, 7662","-74.08019411111,40.913658947078"
"110 E 59th St, New York, NY, 10022","-73.969621602975,40.76277468998"
"16633 N Dallas Pky, Addison, TX, 75001","-96.824485101015,32.975839069785"
"1201 Corbin St, Elizabeth, NJ, 7201","-74.166827550344,40.679789560028"
"96 Spring St, New York, NY, 10012","-73.998917953951,40.723005084142"
"1001 Cross Timbers Rd, Flower Mound, TX, 75028","-97.041888151531,33.042255084026"
"650 College Rd E, Princeton, NJ, 8540","-74.593830176574,40.345074663783"
"120 Front St, Worcester, MA, 1608","-71.800267583679,42.262647342366"
"100 Willowbrook Rd, Freehold, NJ, 7728","-74.264213152225,40.241287226726"
"1212 Hancock St, Quincy, MA, 2169","-71.004416374825,42.252764230094"
"12404 Park Central Dr, Dallas, TX, 75251","-96.775591632715,32.916898698607"
"2300 Route 33, Robbinsville, NJ, 8691","-74.636039573951,40.221182428295"
"1330 Boylston St, Chestnut Hill, MA, 2467","-71.168482041727,42.322134520944"
"135 South Rd, Bedford, MA, 1730","-71.277156708566,42.484623468242"
"1380 Soldiers Field Rd, Brighton, MA, 2135","-71.137886599465,42.363884693662"
"18-24 Water St, Holliston, MA, 1746","-71.427423870446,42.19611464164"
"181 Wells Ave, Newton, MA, 2459","-71.197383814789,42.293778183937"
"199 Wells Ave, Newton, MA, 2459","-71.197481213598,42.293881595042"
"2 Burlington Woods, Burlington, MA, 1803","-71.198940315214,42.48991388941"
"21 Custom House St, Boston, MA, 2110","-71.053064642239,42.357752867463"
"10900 Wilshire Blvd, Los Angeles, CA, 90024","-118.444009971961,34.058685869829"
"10350 Santa Monica Blvd, Los Angeles, CA, 90025","-118.42253693386,34.058156321856"
"6136 Frisco Square Blvd, Frisco, TX, 75034",
"828 Royal Pky, Nashville, TN, 37214","-86.662088214525,36.145332247732"
"299 N Euclid Ave, Pasadena, CA, 91101","-118.143034096168,34.151166454589"
"5601 Granite Pky, Plano, TX, 75024","-96.822493687281,33.087940533519"
"352 Seventh Ave, New York, NY, 10001","-73.992888487814,40.748000389753"
"2828 E Trinity Mills Rd, Carrollton, TX, 75006","-96.853847915059,32.986993860613"
"1601 Broadway, New York, NY, 10019","-73.984721177985,40.760426856014"
"6000 Western Pl, Fort Worth, TX, 76107","-97.414264935881,32.735004593548"
"29 W 36th St, New York, NY, 10018","-73.984046578376,40.749968899872"
"2711 Lyndon B Johnson Fwy, Dallas, TX, 75234","-96.88642328167,32.910469658235"
"220 W 42nd St, New York, NY, 10036","-73.987606442635,40.756243444327"
"1320 Greenway Dr, Irving, TX, 75038","-96.968317385185,32.889525907724"
"52 Vanderbilt Ave, New York, NY, 10017","-73.977346289606,40.753958090196"
"5205 N O'Connor Blvd, Irving, TX, 75039",
"30 W 26th St, New York, NY, 10010","-73.989568535629,40.743961641022"
"1349 Empire Central Dr, Dallas, TX, 75247","-96.870380737933,32.82682142604"
"37-43 W 26th St, New York, NY, 10010","-73.990596707505,40.744525963774"
"5215 N O Connor Blvd, Irving, TX, 75039",
"350 Madison Ave, New York, NY, 10017","-73.977977325504,40.754705256665"
"5221 N O'Connor Blvd, Irving, TX, 75039",
"220 Forbes Rd, Braintree, MA, 2184","-71.035486548376,42.21969698553"
"237 Chandler St, Worcester, MA, 1609","-71.819916405146,42.261355289987"
"4975 Preston Park Blvd, Plano, TX, 75093","-96.794086456331,33.023082833337"
"239-245 Causeway St, Boston, MA, 2114",
"5000 Quorum Dr, Dallas, TX, 75254","-96.825478751756,32.948303683846"
"24 Hartwell Ave, Lexington, MA, 2421","-71.254441461453,42.474304922363"
